Datetime,P00012
202208081830,1.422
202208081900,1.422
202208081930,1.422
202208082000,1.422
202208082030,1.422
202208082100,1.422
202208082130,1.422
202208082200,1.422
202208082230,1.422
202208082300,1.422
202208082330,1.422
202208090000,1.422
202208090030,0.286
202208090100,0.286
202208090130,0.286
202208090200,0.286
202208090230,0.286
202208090300,0.286
202208090330,0.286
202208090400,0.286
202208090430,0.286
202208090500,0.286
202208090530,0.286
202208090600,0.286
202208090630,0.286
202208090700,0.286
202208090730,0.286
202208090800,0.286
202208090830,0.286
202208090900,0.286
202208090930,0.286
202208091000,0.286
202208091030,0.286
202208091100,0.286
202208091130,0.286
202208091200,0.286
202208091230,0.286
202208091300,0.286
202208091330,0.286
202208091400,0.286
202208091430,0.286
202208091500,0.286
202208091530,0.286
202208091600,0.286
202208091630,0.286
202208091700,0.286
202208091730,0.286
202208091800,0.286
202208091830,0.286
202208091900,0.286
202208091930,0.286
202208092000,0.286
202208092030,0.286
202208092100,0.286
202208092130,0.286
202208092200,0.286
202208092230,0.286
202208092300,0.286
202208092330,0.286
202208100000,0.286
202208100030,0.502
202208100100,0.502
202208100130,0.502
202208100200,0.502
202208100230,0.502
202208100300,0.502
202208100330,0.502
202208100400,0.502
202208100430,0.502
202208100500,0.502
202208100530,0.502
202208100600,0.502
202208100630,0.502
202208100700,0.502
202208100730,0.502
202208100800,0.502
202208100830,0.502
202208100900,0.502
202208100930,0.502
202208101000,0.502
202208101030,0.502
202208101100,0.502
202208101130,0.502
202208101200,0.502
202208101230,0.502
202208101300,0.502
202208101330,0.502
202208101400,0.502
202208101430,0.502
202208101500,0.502
202208101530,0.502
202208101600,0.502
202208101630,0.502
202208101700,0.502
202208101730,0.502
202208101800,0.502
202208101830,0.502
202208101900,0.502
202208101930,0.502
202208102000,0.502
202208102030,0.502
202208102100,0.502
202208102130,0.502
202208102200,0.502
202208102230,0.502
202208102300,0.502
202208102330,0.502
202208110000,0.502
202208110030,0.459
202208110100,0.459
202208110130,0.459
202208110200,0.459
202208110230,0.459
202208110300,0.459
202208110330,0.459
202208110400,0.459
202208110430,0.459
202208110500,0.459
202208110530,0.459
202208110600,0.459
202208110630,0.459
202208110700,0.459
202208110730,0.459
202208110800,0.459
202208110830,0.459
202208110900,0.459
202208110930,0.459
202208111000,0.459
202208111030,0.459
202208111100,0.459
202208111130,0.459
202208111200,0.459
202208111230,0.459
202208111300,0.459
202208111330,0.459
202208111400,0.459
202208111430,0.459
202208111500,0.459
202208111530,0.459
202208111600,0.459
202208111630,0.459
202208111700,0.459
202208111730,0.459
202208111800,0.459
202208111830,0.459
202208111900,0.459
202208111930,0.459
202208112000,0.459
202208112030,0.459
202208112100,0.459
202208112130,0.459
202208112200,0.459
202208112230,0.459
202208112300,0.459
202208112330,0.459
202208120000,0.459
202208120030,0.316
202208120100,0.316
202208120130,0.316
202208120200,0.316
202208120230,0.316
202208120300,0.316
202208120330,0.316
202208120400,0.316
202208120430,0.316
202208120500,0.316
202208120530,0.316
202208120600,0.316
202208120630,0.316
202208120700,0.316
202208120730,0.316
202208120800,0.316
202208120830,0.316
202208120900,0.316
202208120930,0.316
202208121000,0.316
202208121030,0.316
202208121100,0.316
202208121130,0.316
202208121200,0.316
202208121230,0.316
202208121300,0.316
202208121330,0.316
202208121400,0.316
202208121430,0.316
202208121500,0.316
202208121530,0.316
202208121600,0.316
202208121630,0.316
202208121700,0.316
202208121730,0.316
202208121800,0.316
202208121830,0.316
202208121900,0.316
202208121930,0.316
202208122000,0.316
202208122030,0.316
202208122100,0.316
202208122130,0.316
202208122200,0.316
202208122230,0.316
202208122300,0.316
202208122330,0.316
202208130000,0.316
202208130030,0.223
202208130100,0.223
202208130130,0.223
202208130200,0.223
202208130230,0.223
202208130300,0.223
202208130330,0.223
202208130400,0.223
202208130430,0.223
202208130500,0.223
202208130530,0.223
202208130600,0.223
202208130630,0.223
202208130700,0.223
202208130730,0.223
202208130800,0.223
202208130830,0.223
202208130900,0.223
202208130930,0.223
202208131000,0.223
202208131030,0.223
202208131100,0.223
202208131130,0.223
202208131200,0.223
202208131230,0.223
202208131300,0.223
202208131330,0.223
202208131400,0.223
202208131430,0.223
202208131500,0.223
202208131530,0.223
202208131600,0.223
202208131630,0.223
202208131700,0.223
202208131730,0.223
202208131800,0.223
202208131830,0.223
202208131900,0.223
202208131930,0.223
202208132000,0.223
202208132030,0.223
202208132100,0.223
202208132130,0.223
202208132200,0.223
202208132230,0.223
202208132300,0.223
202208132330,0.223
202208140000,0.223
